gazebo-time, fl-z, foot-contact-time, fl-contact, gazebo-time, fr-z, foot-contact-time, fr-contact, gazebo-time, rl-z, foot-contact-time, rl-contact, gazebo-time, rr-z, foot-contact-time, rr-contact
2911.2959999999998217, 0, 2908.5830000000000837, 1, 2911.2959999999998217, 128.40743866596105249, 2908.5830000000000837, 1, 2911.2959999999998217, 69.95084509013847196, 2908.5830000000000837, 1, 2911.2959999999998217, 0, 2908.5830000000000837, 1
2911.30600000000004, 0, 2908.5880000000001928, 1, 2911.30600000000004, 127.01129926136970028, 2908.5880000000001928, 1, 2911.30600000000004, 71.994671220327575156, 2908.5880000000001928, 1, 2911.30600000000004, 0, 2908.5880000000001928, 1
2911.30600000000004, 0, 2908.5929999999998472, 1, 2911.30600000000004, 125.16671507299733435, 2908.5929999999998472, 1, 2911.30600000000004, 74.943362265131767685, 2908.5929999999998472, 1, 2911.30600000000004, 0, 2908.5929999999998472, 1
2911.3279999999999745, 0, 2908.5979999999999563, 1, 2911.3279999999999745, 122.24166198445743703, 2908.5979999999999563, 1, 2911.3279999999999745, 80.850134188522076784, 2908.5979999999999563, 1, 2911.3279999999999745, 0, 2908.5979999999999563, 1
2911.3359999999997854, 0, 2908.6039999999998145, 0, 2911.3359999999997854, 119.39274165385940307, 2908.6039999999998145, 1, 2911.3359999999997854, 82.371939691342447531, 2908.6039999999998145, 1, 2911.3359999999997854, 0, 2908.6039999999998145, 0
2911.3460000000000036, 0, 2908.6089999999999236, 0, 2911.3460000000000036, 117.20142507544142063, 2908.6089999999999236, 1, 2911.3460000000000036, 87.800189887843330894, 2908.6089999999999236, 1, 2911.3460000000000036, 0, 2908.6089999999999236, 0
2911.3560000000002219, 0, 2908.6140000000000327, 0, 2911.3560000000002219, 114.71759990160877862, 2908.6140000000000327, 1, 2911.3560000000002219, 90.725397696306998796, 2908.6140000000000327, 1, 2911.3560000000002219, 0, 2908.6140000000000327, 0
2911.3560000000002219, 0, 2908.6190000000001419, 0, 2911.3560000000002219, 112.61627266278556192, 2908.6190000000001419, 1, 2911.3560000000002219, 93.45137471898439685, 2908.6190000000001419, 1, 2911.3560000000002219, 0, 2908.6190000000001419, 0
2911.3659999999999854, 0, 2908.6230000000000473, 0, 2911.3659999999999854, 110.59524357938356331, 2908.6230000000000473, 1, 2911.3659999999999854, 95.506139466811447392, 2908.6230000000000473, 1, 2911.3659999999999854, 0, 2908.6230000000000473, 0
2911.3760000000002037, 0, 2908.6280000000001564, 0, 2911.3760000000002037, 108.65857604855580121, 2908.6280000000001564, 1, 2911.3760000000002037, 98.466473137649302316, 2908.6280000000001564, 1, 2911.3760000000002037, 0, 2908.6280000000001564, 0
2911.3960000000001855, 0, 2908.6329999999998108, 0, 2911.3960000000001855, 106.80652520041392961, 2908.6329999999998108, 1, 2911.3960000000001855, 100.69775428810801543, 2908.6329999999998108, 1, 2911.3960000000001855, 0, 2908.6329999999998108, 0
2911.4070000000001528, 0, 2908.6390000000001237, 0, 2911.4070000000001528, 104.71429738269969789, 2908.6390000000001237, 1, 2911.4070000000001528, 103.51309665627576351, 2908.6390000000001237, 1, 2911.4070000000001528, 0, 2908.6390000000001237, 0
2911.4160000000001673, 0, 2908.6430000000000291, 0, 2911.4160000000001673, 102.1879771123337548, 2908.6430000000000291, 1, 2911.4160000000001673, 103.06133260072716951, 2908.6430000000000291, 1, 2911.4160000000001673, 0, 2908.6430000000000291, 0
2911.4270000000001346, 0, 2908.6480000000001382, 0, 2911.4270000000001346, 100.21568514438686748, 2908.6480000000001382, 1, 2911.4270000000001346, 105.86113002091050816, 2908.6480000000001382, 1, 2911.4270000000001346, 0, 2908.6480000000001382, 0
2911.4360000000001492, 0, 2908.6539999999999964, 0, 2911.4360000000001492, 97.715200874552508026, 2908.6539999999999964, 1, 2911.4360000000001492, 111.29112386248891653, 2908.6539999999999964, 1, 2911.4360000000001492, 0, 2908.6539999999999964, 0
2911.4360000000001492, 306.80369154573571677, 2908.6579999999999018, 0, 2911.4360000000001492, 95.16979416164099348, 2908.6579999999999018, 1, 2911.4360000000001492, 111.66054617939309423, 2908.6579999999999018, 1, 2911.4360000000001492, 0, 2908.6579999999999018, 0
2911.4459999999999127, 300.77000242310475642, 2908.6630000000000109, 0, 2911.4459999999999127, 40.802370437802018444, 2908.6630000000000109, 1, 2911.4459999999999127, 117.09478346841139285, 2908.6630000000000109, 1, 2911.4459999999999127, 0, 2908.6630000000000109, 0
2911.456000000000131, 281.00582234173447205, 2908.6680000000001201, 0, 2911.456000000000131, 4.5420874065224330351, 2908.6680000000001201, 1, 2911.456000000000131, 118.68274412407254204, 2908.6680000000001201, 1, 2911.456000000000131, 0, 2908.6680000000001201, 0
2911.4659999999998945, 69.576007055824533154, 2908.6729999999997744, 0, 2911.4659999999998945, 0, 2908.6729999999997744, 1, 2911.4659999999998945, 80.49283166802688072, 2908.6729999999997744, 1, 2911.4659999999998945, 141.54851756088743286, 2908.6729999999997744, 0
2911.4760000000001128, 28.461186088981804687, 2908.6779999999998836, 0, 2911.4760000000001128, 0, 2908.6779999999998836, 1, 2911.4760000000001128, 33.165220148060278405, 2908.6779999999998836, 1, 2911.4760000000001128, 75.120690203958218945, 2908.6779999999998836, 0
2911.4859999999998763, 23.339437471220087161, 2908.6829999999999927, 0, 2911.4859999999998763, 0, 2908.6829999999999927, 1, 2911.4859999999998763, 27.037822380082790374, 2908.6829999999999927, 1, 2911.4859999999998763, 32.061954755278812002, 2908.6829999999999927, 0
2911.4960000000000946, 28.526285447919761395, 2908.6889999999998508, 0, 2911.4960000000000946, 0, 2908.6889999999998508, 1, 2911.4960000000000946, 32.62225962331731921, 2908.6889999999998508, 1, 2911.4960000000000946, 24.296602611610651934, 2908.6889999999998508, 0
2911.5059999999998581, 51.40354614306347969, 2908.69399999999996, 0, 2911.5059999999998581, 0, 2908.69399999999996, 1, 2911.5059999999998581, 35.73228858353530768, 2908.69399999999996, 1, 2911.5059999999998581, 25.633879644884871141, 2908.69399999999996, 0
2911.5160000000000764, 71.448549190964243394, 2908.6990000000000691, 0, 2911.5160000000000764, 52.806513310558784724, 2908.6990000000000691, 1, 2911.5160000000000764, 39.323233267157625903, 2908.6990000000000691, 1, 2911.5160000000000764, 23.748048257515598891, 2908.6990000000000691, 0
2911.5259999999998399, 77.213044659409817427, 2908.7029999999999745, 0, 2911.5259999999998399, 51.904992634379340188, 2908.7029999999999745, 1, 2911.5259999999998399, 40.842035216764635663, 2908.7029999999999745, 1, 2911.5259999999998399, 19.64193295931982064, 2908.7029999999999745, 0
2911.5459999999998217, 78.033743837727570281, 2908.7080000000000837, 0, 2911.5459999999998217, 90.370802580854615371, 2908.7080000000000837, 1, 2911.5459999999998217, 79.561499832342832406, 2908.7080000000000837, 1, 2911.5459999999998217, 26.470812336713279933, 2908.7080000000000837, 0
2911.5459999999998217, 30.455182608723607274, 2908.7130000000001928, 0, 2911.5459999999998217, 81.192042641057682317, 2908.7130000000001928, 1, 2911.5459999999998217, 103.89610768397506035, 2908.7130000000001928, 1, 2911.5459999999998217, 54.223321729113521883, 2908.7130000000001928, 0
2911.55600000000004, 59.518736961687757514, 2908.7179999999998472, 0, 2911.55600000000004, 0, 2908.7179999999998472, 1, 2911.55600000000004, 0, 2908.7179999999998472, 1, 2911.55600000000004, 52.629757469593556607, 2908.7179999999998472, 0
2911.5659999999998035, 86.77978274669686698, 2908.7240000000001601, 0, 2911.5659999999998035, 0, 2908.7240000000001601, 1, 2911.5659999999998035, 0, 2908.7240000000001601, 1, 2911.5659999999998035, 63.698878918058134957, 2908.7240000000001601, 0
2911.5760000000000218, 103.63066223993752146, 2908.7280000000000655, 0, 2911.5760000000000218, 0, 2908.7280000000000655, 1, 2911.5760000000000218, 0, 2908.7280000000000655, 1, 2911.5760000000000218, 69.073103106075819824, 2908.7280000000000655, 0
2911.5859999999997854, 112.87088803637013257, 2908.7339999999999236, 0, 2911.5859999999997854, 0, 2908.7339999999999236, 1, 2911.5859999999997854, 0, 2908.7339999999999236, 1, 2911.5859999999997854, 73.432394393116879883, 2908.7339999999999236, 0
2911.5960000000000036, 116.93859456339035319, 2908.737999999999829, 0, 2911.5960000000000036, 0, 2908.737999999999829, 1, 2911.5960000000000036, 0, 2908.737999999999829, 1, 2911.5960000000000036, 74.589554848407644272, 2908.737999999999829, 0
2911.6060000000002219, 118.98594580261398335, 2908.7429999999999382, 0, 2911.6060000000002219, 0, 2908.7429999999999382, 1, 2911.6060000000002219, 0, 2908.7429999999999382, 1, 2911.6060000000002219, 76.313476042913123365, 2908.7429999999999382, 0
2911.6170000000001892, 118.70890372750955066, 2908.7480000000000473, 0, 2911.6170000000001892, 0, 2908.7480000000000473, 1, 2911.6170000000001892, 0, 2908.7480000000000473, 1, 2911.6170000000001892, 79.70786966343773372, 2908.7480000000000473, 0
2911.625, 119.0643679886429851, 2908.7530000000001564, 0, 2911.625, 0, 2908.7530000000001564, 1, 2911.625, 0, 2908.7530000000001564, 1, 2911.625, 80.765811049751164319, 2908.7530000000001564, 0
2911.6359999999999673, 117.1156330527999927, 2908.7579999999998108, 0, 2911.6359999999999673, 0, 2908.7579999999998108, 1, 2911.6359999999999673, 0, 2908.7579999999998108, 1, 2911.6359999999999673, 85.800678712344591759, 2908.7579999999998108, 0
2911.6460000000001855, 115.16645181211943338, 2908.76299999999992, 0, 2911.6460000000001855, 0, 2908.76299999999992, 1, 2911.6460000000001855, 0, 2908.76299999999992, 1, 2911.6460000000001855, 90.807513896694331379, 2908.76299999999992, 0
2911.6570000000001528, 112.9896637698404902, 2908.7680000000000291, 0, 2911.6570000000001528, 0, 2908.7680000000000291, 1, 2911.6570000000001528, 0, 2908.7680000000000291, 1, 2911.6570000000001528, 92.417528792792495551, 2908.7680000000000291, 0
2911.6649999999999636, 111.49638950474371768, 2908.7730000000001382, 0, 2911.6649999999999636, 0, 2908.7730000000001382, 1, 2911.6649999999999636, 0, 2908.7730000000001382, 1, 2911.6649999999999636, 96.478472597323275295, 2908.7730000000001382, 0
2911.6759999999999309, 110.02408826033430955, 2908.7779999999997926, 0, 2911.6759999999999309, 0, 2908.7779999999997926, 1, 2911.6759999999999309, 0, 2908.7779999999997926, 1, 2911.6759999999999309, 97.882158500996268913, 2908.7779999999997926, 0
2911.6860000000001492, 108.93144779732145366, 2908.7829999999999018, 0, 2911.6860000000001492, 0, 2908.7829999999999018, 1, 2911.6860000000001492, 0, 2908.7829999999999018, 1, 2911.6860000000001492, 100.21258111696096194, 2908.7829999999999018, 0
2911.6970000000001164, 108.04378731930225399, 2908.7880000000000109, 0, 2911.6970000000001164, 0, 2908.7880000000000109, 1, 2911.6970000000001164, 0, 2908.7880000000000109, 1, 2911.6970000000001164, 102.62228213433766655, 2908.7880000000000109, 0
2911.7159999999998945, 106.72010996562659102, 2908.7930000000001201, 0, 2911.7159999999998945, 0, 2908.7930000000001201, 1, 2911.7159999999998945, 0, 2908.7930000000001201, 1, 2911.7159999999998945, 104.34544195242004605, 2908.7930000000001201, 0
2911.7159999999998945, 105.60817430339994871, 2908.7970000000000255, 0, 2911.7159999999998945, 0, 2908.7970000000000255, 1, 2911.7159999999998945, 0, 2908.7970000000000255, 1, 2911.7159999999998945, 106.66694357582090902, 2908.7970000000000255, 0
2911.7350000000001273, 104.28084293298805107, 2908.8029999999998836, 0, 2911.7350000000001273, 0, 2908.8029999999998836, 1, 2911.7350000000001273, 0, 2908.8029999999998836, 1, 2911.7350000000001273, 109.29942096516364813, 2908.8029999999998836, 0
2911.7359999999998763, 102.84733694008222926, 2908.8079999999999927, 0, 2911.7359999999998763, 0, 2908.8079999999999927, 1, 2911.7359999999998763, 0, 2908.8079999999999927, 1, 2911.7359999999998763, 112.85190181324516345, 2908.8079999999999927, 0
2911.7449999999998909, 101.13303202880125298, 2908.8130000000001019, 0, 2911.7449999999998909, 0, 2908.8130000000001019, 1, 2911.7449999999998909, 0, 2908.8130000000001019, 1, 2911.7449999999998909, 114.69008900776739779, 2908.8130000000001019, 0
2911.7660000000000764, 98.376198016336388719, 2908.818000000000211, 0, 2911.7660000000000764, 0, 2908.818000000000211, 1, 2911.7660000000000764, 0, 2908.818000000000211, 1, 2911.7660000000000764, 113.28777052302770301, 2908.818000000000211, 0
2911.7759999999998399, 97.928151727429735729, 2908.8220000000001164, 0, 2911.7759999999998399, 0, 2908.8220000000001164, 1, 2911.7759999999998399, 0, 2908.8220000000001164, 1, 2911.7759999999998399, 114.48716898245339735, 2908.8220000000001164, 0
2911.7759999999998399, 88.974668443460160461, 2908.8279999999999745, 0, 2911.7759999999998399, 300.60145362943342207, 2908.8279999999999745, 1, 2911.7759999999998399, 0, 2908.8279999999999745, 1, 2911.7759999999998399, 113.00224227202454585, 2908.8279999999999745, 0
2911.7869999999998072, 24.374213339976890325, 2908.8330000000000837, 0, 2911.7869999999998072, 256.69059622706618029, 2908.8330000000000837, 1, 2911.7869999999998072, 275.28350259889219842, 2908.8330000000000837, 1, 2911.7869999999998072, 87.644964948600502908, 2908.8330000000000837, 0
2911.7959999999998217, 0, 2908.8380000000001928, 0, 2911.7959999999998217, 59.782832879559563821, 2908.8380000000001928, 1, 2911.7959999999998217, 83.811989035477608923, 2908.8380000000001928, 1, 2911.7959999999998217, 22.567898068375612297, 2908.8380000000001928, 0
2911.80600000000004, 0, 2908.8429999999998472, 0, 2911.80600000000004, 15.568564946742551314, 2908.8429999999998472, 1, 2911.80600000000004, 33.362498760329394543, 2908.8429999999998472, 1, 2911.80600000000004, 33.439761697944589969, 2908.8429999999998472, 0
2911.8159999999998035, 0, 2908.8479999999999563, 0, 2911.8159999999998035, 14.74394983858159236, 2908.8479999999999563, 1, 2911.8159999999998035, 18.360536795349958084, 2908.8479999999999563, 1, 2911.8159999999998035, 42.399533778625013269, 2908.8479999999999563, 0
2911.8369999999999891, 0, 2908.8530000000000655, 0, 2911.8369999999999891, 33.8493710619265471, 2908.8530000000000655, 1, 2911.8369999999999891, 19.374929692611246423, 2908.8530000000000655, 1, 2911.8369999999999891, 46.292454761711432809, 2908.8530000000000655, 0
2911.8369999999999891, 53.76514787598649292, 2908.8580000000001746, 1, 2911.8369999999999891, 52.891677406879210821, 2908.8580000000001746, 1, 2911.8369999999999891, 23.697223729992991537, 2908.8580000000001746, 1, 2911.8369999999999891, 51.578583573005403196, 2908.8580000000001746, 1
2911.8460000000000036, 54.641326476908695042, 2908.862999999999829, 1, 2911.8460000000000036, 56.72903214558323981, 2908.862999999999829, 1, 2911.8460000000000036, 24.507396304151605193, 2908.862999999999829, 1, 2911.8460000000000036, 56.717646916786428335, 2908.862999999999829, 1
2911.8659999999999854, 56.484122387073746552, 2908.8679999999999382, 1, 2911.8659999999999854, 59.722036779017358299, 2908.8679999999999382, 1, 2911.8659999999999854, 25.788408083940925763, 2908.8679999999999382, 1, 2911.8659999999999854, 50.708495029889377292, 2908.8679999999999382, 1
2911.8659999999999854, 55.846980691201352442, 2908.8730000000000473, 1, 2911.8659999999999854, 58.974278018427796155, 2908.8730000000000473, 1, 2911.8659999999999854, 31.735195379041485353, 2908.8730000000000473, 1, 2911.8659999999999854, 49.135114538018569874, 2908.8730000000000473, 1
2911.8760000000002037, 0, 2908.8780000000001564, 1, 2911.8760000000002037, 67.952086378881261908, 2908.8780000000001564, 1, 2911.8760000000002037, 60.967039483840096636, 2908.8780000000001564, 1, 2911.8760000000002037, 0, 2908.8780000000001564, 1
2911.8960000000001855, 0, 2908.8829999999998108, 1, 2911.8960000000001855, 94.494563508080062775, 2908.8829999999998108, 1, 2911.8960000000001855, 76.122027642752840393, 2908.8829999999998108, 1, 2911.8960000000001855, 0, 2908.8829999999998108, 1
2911.9070000000001528, 0, 2908.88799999999992, 1, 2911.9070000000001528, 109.92795289496092437, 2908.88799999999992, 1, 2911.9070000000001528, 77.183633105965441246, 2908.88799999999992, 1, 2911.9070000000001528, 0, 2908.88799999999992, 1
2911.9160000000001673, 0, 2908.8939999999997781, 1, 2911.9160000000001673, 119.95720992808580263, 2908.8939999999997781, 1, 2911.9160000000001673, 74.425670725447815812, 2908.8939999999997781, 1, 2911.9160000000001673, 0, 2908.8939999999997781, 1
2911.9160000000001673, 0, 2908.8980000000001382, 1, 2911.9160000000001673, 125.75168745071306375, 2908.8980000000001382, 1, 2911.9160000000001673, 71.131924949864185237, 2908.8980000000001382, 1, 2911.9160000000001673, 0, 2908.8980000000001382, 1
2911.9360000000001492, 0, 2908.9029999999997926, 1, 2911.9360000000001492, 129.12940086503334669, 2908.9029999999997926, 1, 2911.9360000000001492, 67.426830804626561644, 2908.9029999999997926, 1, 2911.9360000000001492, 0, 2908.9029999999997926, 1
2911.9360000000001492, 0, 2908.9090000000001055, 1, 2911.9360000000001492, 128.04989315122170979, 2908.9090000000001055, 1, 2911.9360000000001492, 67.902170736911557469, 2908.9090000000001055, 1, 2911.9360000000001492, 0, 2908.9090000000001055, 1
2911.956000000000131, 0, 2908.9140000000002146, 1, 2911.956000000000131, 126.35782783069319635, 2908.9140000000002146, 1, 2911.956000000000131, 74.318721931892667953, 2908.9140000000002146, 1, 2911.956000000000131, 0, 2908.9140000000002146, 1
2911.9659999999998945, 0, 2908.9180000000001201, 1, 2911.9659999999998945, 124.72487709374360065, 2908.9180000000001201, 1, 2911.9659999999998945, 75.649066694636900365, 2908.9180000000001201, 1, 2911.9659999999998945, 0, 2908.9180000000001201, 1
2911.9760000000001128, 0, 2908.9229999999997744, 1, 2911.9760000000001128, 122.71323558205503446, 2908.9229999999997744, 1, 2911.9760000000001128, 78.560944114011306283, 2908.9229999999997744, 1, 2911.9760000000001128, 0, 2908.9229999999997744, 1
2911.9760000000001128, 0, 2908.9279999999998836, 1, 2911.9760000000001128, 120.14287033015301631, 2908.9279999999998836, 1, 2911.9760000000001128, 83.198295964021809823, 2908.9279999999998836, 1, 2911.9760000000001128, 0, 2908.9279999999998836, 1
2911.9960000000000946, 0, 2908.9340000000001965, 1, 2911.9960000000000946, 117.32732651254997336, 2908.9340000000001965, 0, 2911.9960000000000946, 87.008701270832830232, 2908.9340000000001965, 0, 2911.9960000000000946, 0, 2908.9340000000001965, 1
2911.9960000000000946, 0, 2908.9380000000001019, 1, 2911.9960000000000946, 114.43336953883269302, 2908.9380000000001019, 0, 2911.9960000000000946, 90.516705824468985497, 2908.9380000000001019, 0, 2911.9960000000000946, 0, 2908.9380000000001019, 1
2912.0059999999998581, 0, 2908.943000000000211, 1, 2912.0059999999998581, 109.19347300324881189, 2908.943000000000211, 0, 2912.0059999999998581, 92.530853817346667256, 2908.943000000000211, 0, 2912.0059999999998581, 0, 2908.943000000000211, 1
2912.0279999999997926, 0, 2908.9470000000001164, 1, 2912.0279999999997926, 103.9865531039835389, 2908.9470000000001164, 0, 2912.0279999999997926, 96.372246572087917116, 2908.9470000000001164, 0, 2912.0279999999997926, 0, 2908.9470000000001164, 1
2912.0279999999997926, 0, 2908.9529999999999745, 1, 2912.0279999999997926, 102.58165728669560224, 2908.9529999999999745, 0, 2912.0279999999997926, 100.38726609056007533, 2908.9529999999999745, 0, 2912.0279999999997926, 0, 2908.9529999999999745, 1
2912.0349999999998545, 0, 2908.956000000000131, 1, 2912.0349999999998545, 105.96271642279560865, 2908.956000000000131, 0, 2912.0349999999998545, 102.40009347212975399, 2908.956000000000131, 0, 2912.0349999999998545, 0, 2908.956000000000131, 1
2912.05600000000004, 0, 2908.9630000000001928, 1, 2912.05600000000004, 109.90862289127403528, 2908.9630000000001928, 0, 2912.05600000000004, 104.7492146448966821, 2908.9630000000001928, 0, 2912.05600000000004, 0, 2908.9630000000001928, 1
2912.0659999999998035, 0, 2908.9690000000000509, 1, 2912.0659999999998035, 107.29846689447620633, 2908.9690000000000509, 0, 2912.0659999999998035, 107.21281825623476891, 2908.9690000000000509, 0, 2912.0659999999998035, 0, 2908.9690000000000509, 1
2912.0659999999998035, 0, 2908.9729999999999563, 1, 2912.0659999999998035, 104.25346281221780487, 2908.9729999999999563, 0, 2912.0659999999998035, 109.63666573362849022, 2908.9729999999999563, 0, 2912.0659999999998035, 0, 2908.9729999999999563, 1
2912.0850000000000364, 0, 2908.9789999999998145, 1, 2912.0850000000000364, 101.13817821776997619, 2908.9789999999998145, 0, 2912.0850000000000364, 112.59701329610355458, 2908.9789999999998145, 0, 2912.0850000000000364, 0, 2908.9789999999998145, 1
2912.0960000000000036, 306.4646537919372804, 2908.9830000000001746, 1, 2912.0960000000000036, 97.355136691290027784, 2908.9830000000001746, 0, 2912.0960000000000036, 113.20525498878009785, 2908.9830000000001746, 0, 2912.0960000000000036, 0, 2908.9830000000001746, 1
2912.1050000000000182, 314.21026541325670678, 2908.98700000000008, 1, 2912.1050000000000182, 42.246466858917784748, 2908.98700000000008, 0, 2912.1050000000000182, 116.30463555583953905, 2908.98700000000008, 0, 2912.1050000000000182, 0, 2908.98700000000008, 1
2912.1050000000000182, 283.71143390238978554, 2908.9929999999999382, 1, 2912.1050000000000182, 5.235166146799064002, 2908.9929999999999382, 0, 2912.1050000000000182, 115.40013132587694145, 2908.9929999999999382, 0, 2912.1050000000000182, 0, 2908.9929999999999382, 1
2912.125, 77.487974621771243733, 2908.9969999999998436, 1, 2912.125, 0, 2908.9969999999998436, 0, 2912.125, 83.413897147634386897, 2908.9969999999998436, 0, 2912.125, 149.7627241864383052, 2908.9969999999998436, 1
2912.125, 26.787040684190603912, 2909.0030000000001564, 1, 2912.125, 0, 2909.0030000000001564, 0, 2912.125, 35.569534790777602495, 2909.0030000000001564, 0, 2912.125, 75.949684667472922683, 2909.0030000000001564, 1
2912.1359999999999673, 20.774411330900633743, 2909.0090000000000146, 1, 2912.1359999999999673, 0, 2909.0090000000000146, 0, 2912.1359999999999673, 28.578160698668874318, 2909.0090000000000146, 0, 2912.1359999999999673, 29.625160158461468995, 2909.0090000000000146, 1
2912.1460000000001855, 25.299398011967674904, 2909.0140000000001237, 1, 2912.1460000000001855, 0, 2909.0140000000001237, 0, 2912.1460000000001855, 33.34008932403381209, 2909.0140000000001237, 0, 2912.1460000000001855, 21.810435456500087525, 2909.0140000000001237, 1
2912.1559999999999491, 49.082570263046278569, 2909.0189999999997781, 1, 2912.1559999999999491, 0, 2909.0189999999997781, 0, 2912.1559999999999491, 36.760402713421093779, 2909.0189999999997781, 0, 2912.1559999999999491, 25.224824982423157849, 2909.0189999999997781, 1
2912.1660000000001673, 71.723718817065247322, 2909.0239999999998872, 1, 2912.1660000000001673, 54.904763464132905426, 2909.0239999999998872, 0, 2912.1660000000001673, 39.472894802617169319, 2909.0239999999998872, 0, 2912.1660000000001673, 28.012051846299584668, 2909.0239999999998872, 1
2912.1860000000001492, 78.393338356098425379, 2909.0289999999999964, 1, 2912.1860000000001492, 53.670277295971409615, 2909.0289999999999964, 0, 2912.1860000000001492, 40.545487423992689457, 2909.0289999999999964, 0, 2912.1860000000001492, 20.867237748732897273, 2909.0289999999999964, 1
2912.1860000000001492, 66.40605901303894143, 2909.0320000000001528, 1, 2912.1860000000001492, 115.87522988970526683, 2909.0320000000001528, 0, 2912.1860000000001492, 123.23149636126069595, 2909.0320000000001528, 0, 2912.1860000000001492, 34.022509299309824371, 2909.0320000000001528, 1
2912.1959999999999127, 30.752602472927065946, 2909.0390000000002146, 1, 2912.1959999999999127, 69.740268086016769189, 2909.0390000000002146, 0, 2912.1959999999999127, 54.625913427439485304, 2909.0390000000002146, 0, 2912.1959999999999127, 42.950715143327443002, 2909.0390000000002146, 1
2912.206000000000131, 64.569893027476737757, 2909.0430000000001201, 1, 2912.206000000000131, 0, 2909.0430000000001201, 0, 2912.206000000000131, 0, 2909.0430000000001201, 0, 2912.206000000000131, 54.199751416860003417, 2909.0430000000001201, 1
2912.2159999999998945, 89.763292712210301261, 2909.0479999999997744, 1, 2912.2159999999998945, 0, 2909.0479999999997744, 0, 2912.2159999999998945, 0, 2909.0479999999997744, 0, 2912.2159999999998945, 64.405567522351361731, 2909.0479999999997744, 1
2912.2260000000001128, 106.49690423947114937, 2909.0529999999998836, 1, 2912.2260000000001128, 0, 2909.0529999999998836, 0, 2912.2260000000001128, 0, 2909.0529999999998836, 0, 2912.2260000000001128, 71.240397922073341874, 2909.0529999999998836, 1
2912.2359999999998763, 114.7031717616230253, 2909.0579999999999927, 1, 2912.2359999999998763, 0, 2909.0579999999999927, 0, 2912.2359999999998763, 0, 2909.0579999999999927, 0, 2912.2359999999998763, 73.350637410026507723, 2909.0579999999999927, 1
2912.2460000000000946, 118.60766090423533115, 2909.0630000000001019, 1, 2912.2460000000000946, 0, 2909.0630000000001019, 0, 2912.2460000000000946, 0, 2909.0630000000001019, 0, 2912.2460000000000946, 74.729869948734744867, 2909.0630000000001019, 1
2912.2570000000000618, 120.51530665737971049, 2909.068000000000211, 1, 2912.2570000000000618, 0, 2909.068000000000211, 0, 2912.2570000000000618, 0, 2909.068000000000211, 0, 2912.2570000000000618, 74.959298038187171187, 2909.068000000000211, 1
2912.2660000000000764, 120.10910529938350066, 2909.0729999999998654, 1, 2912.2660000000000764, 0, 2909.0729999999998654, 0, 2912.2660000000000764, 0, 2909.0729999999998654, 0, 2912.2660000000000764, 78.150978675517990268, 2909.0729999999998654, 1
2912.2750000000000909, 119.94322282419477688, 2909.0779999999999745, 1, 2912.2750000000000909, 0, 2909.0779999999999745, 0, 2912.2750000000000909, 0, 2909.0779999999999745, 0, 2912.2750000000000909, 79.425332098500234679, 2909.0779999999999745, 1
2912.2860000000000582, 117.69502651355163891, 2909.0830000000000837, 1, 2912.2860000000000582, 0, 2909.0830000000000837, 0, 2912.2860000000000582, 0, 2909.0830000000000837, 0, 2912.2860000000000582, 83.570492588541895884, 2909.0830000000000837, 1
2912.2950000000000728, 115.39762195334282069, 2909.0880000000001928, 1, 2912.2950000000000728, 0, 2909.0880000000001928, 0, 2912.2950000000000728, 0, 2909.0880000000001928, 0, 2912.2950000000000728, 88.820550686862105749, 2909.0880000000001928, 1
2912.30600000000004, 114.71686837206299003, 2909.0929999999998472, 1, 2912.30600000000004, 0, 2909.0929999999998472, 0, 2912.30600000000004, 0, 2909.0929999999998472, 0, 2912.30600000000004, 91.004244643489002442, 2909.0929999999998472, 1
2912.3159999999998035, 112.75602014530902295, 2909.0979999999999563, 1, 2912.3159999999998035, 0, 2909.0979999999999563, 0, 2912.3159999999998035, 0, 2909.0979999999999563, 0, 2912.3159999999998035, 95.161363113870720554, 2909.0979999999999563, 1
2912.3260000000000218, 110.25310292802436152, 2909.1030000000000655, 1, 2912.3260000000000218, 0, 2909.1030000000000655, 0, 2912.3260000000000218, 0, 2909.1030000000000655, 0, 2912.3260000000000218, 97.119912516521566204, 2909.1030000000000655, 1
2912.3359999999997854, 109.11424039593669022, 2909.1080000000001746, 1, 2912.3359999999997854, 0, 2909.1080000000001746, 0, 2912.3359999999997854, 0, 2909.1080000000001746, 0, 2912.3359999999997854, 98.814269428663010331, 2909.1080000000001746, 1
2912.3460000000000036, 107.81374367793570457, 2909.1140000000000327, 1, 2912.3460000000000036, 0, 2909.1140000000000327, 0, 2912.3460000000000036, 0, 2909.1140000000000327, 0, 2912.3460000000000036, 100.36587273395652176, 2909.1140000000000327, 1
2912.3560000000002219, 106.63343715523637911, 2909.1179999999999382, 1, 2912.3560000000002219, 0, 2909.1179999999999382, 0, 2912.3560000000002219, 0, 2909.1179999999999382, 0, 2912.3560000000002219, 102.34169979293861275, 2909.1179999999999382, 1
2912.3659999999999854, 104.32685204442643112, 2909.1230000000000473, 1, 2912.3659999999999854, 0, 2909.1230000000000473, 0, 2912.3659999999999854, 0, 2909.1230000000000473, 0, 2912.3659999999999854, 102.50175834073040448, 2909.1230000000000473, 1
